age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,previous,poutcome,deposit,job_was_unknown,education_was_unknown,contact_was_unknown,poutcome_was_unknown,was_previously_contacted,effective_pdays,balance_per_contact,duration_per_contact,has_any_loan,month_num,quarter,age_group,balance_band,campaign_band,age_minmax,balance_minmax,day_minmax,duration_minmax,campaign_minmax,previous_minmax,balance_per_contact_minmax,duration_per_contact_minmax
36.0,admin.,divorced,secondary,no,496,no,no,missing,8,269,3,0,missing,no,0,0,1,1,0,,165.33333333333334,89.66666666666667,0,5,q2,36-50,high,2_to_3,0.23376623376623376,0.07730648412107566,0.23333333333333334,0.05469703131354209,0.03225806451612903,0.0,0.06434868256036608,0.018232343771180697
28.0,management,single,tertiary,no,150,yes,no,missing,8,491,1,0,missing,no,0,0,1,1,0,,150.0,491.0,1,5,q2,26-35,medium,1_contact,0.12987012987012986,0.0741651989178,0.23333333333333334,0.09983733224888167,0.0,0.0,0.06420797621450988,0.09983733224888167
34.0,management,single,tertiary,no,163,no,no,missing,8,44,1,0,missing,no,0,0,1,1,0,,163.0,44.0,0,5,q2,26-35,medium,1_contact,0.2077922077922078,0.07428322408439707,0.23333333333333334,0.008946726311508743,0.0,0.0,0.06432727072512709,0.008946726311508743
40.0,admin.,single,secondary,no,1322,yes,no,missing,8,26,1,0,missing,no,0,0,1,1,0,,1322.0,26.0,1,5,q2,36-50,high,1_contact,0.2857142857142857,0.08480562162947361,0.23333333333333334,0.005286701911346075,0.0,0.0,0.07496283517169233,0.005286701911346075
33.0,housemaid,married,primary,no,1713,yes,no,missing,8,22,1,0,missing,no,0,0,1,1,0,,1713.0,22.0,1,5,q2,26-35,very_high,1_contact,0.19480519480519481,0.08835545548635447,0.23333333333333334,0.004473363155754371,0.0,0.0,0.07855084699102538,0.004473363155754371
37.0,admin.,married,primary,no,242,yes,no,missing,8,161,8,0,missing,no,0,0,1,1,0,,30.25,20.125,1,5,q2,36-50,medium,7_plus,0.24675324675324675,0.07500045394294845,0.23333333333333334,0.032736884912566086,0.11290322580645161,0.0,0.06310909024170903,0.004092110614070761
40.0,management,married,tertiary,no,-29,no,no,missing,8,406,2,0,missing,no,0,0,1,1,0,,-14.5,203.0,0,5,q2,36-50,low,2_to_3,0.2857142857142857,0.07254008316234815,0.23333333333333334,0.08255388369255795,0.016129032258064516,0.0,0.06269844183016132,0.041276941846278975
59.0,retired,divorced,tertiary,no,381,yes,no,missing,8,422,4,0,missing,no,0,0,1,1,0,,95.25,105.5,1,5,q2,51-65,medium,4_to_6,0.5324675324675324,0.07626241533964011,0.23333333333333334,0.08580723871492477,0.04838709677419355,0.0,0.06370556279479508,0.02145180967873119
39.0,blue-collar,single,secondary,no,82,yes,no,missing,8,147,5,0,missing,no,0,0,1,1,0,,16.4,29.4,1,5,q2,36-50,medium,4_to_6,0.2727272727272727,0.07354783650790768,0.23333333333333334,0.02989019926799512,0.06451612903225806,0.0,0.06298199570539761,0.005978039853599024
28.0,management,single,tertiary,no,21,yes,no,missing,8,219,3,0,missing,no,0,0,1,1,0,,7.0,73.0,1,5,q2,26-35,low,2_to_3,0.12987012987012986,0.0729940261107984,0.23333333333333334,0.04453029686864579,0.03225806451612903,0.0,0.06289573659772056,0.014843432289548597
30.0,services,married,secondary,no,1801,yes,no,missing,8,807,2,0,missing,no,0,0,1,1,0,,900.5,403.5,1,5,q2,26-35,very_high,2_to_3,0.15584415584415584,0.08915439507562689,0.23333333333333334,0.16409109394062626,0.016129032258064516,0.0,0.07109494007744967,0.08204554697031313
40.0,blue-collar,married,primary,no,640,yes,yes,missing,8,347,2,0,missing,no,0,0,1,1,0,,320.0,173.5,1,5,q2,36-50,high,2_to_3,0.2857142857142857,0.07861383981261236,0.23333333333333334,0.07055713704758032,0.016129032258064516,0.0,0.06576798135335034,0.03527856852379016
28.0,blue-collar,married,primary,no,113,yes,no,missing,8,534,2,0,missing,no,0,0,1,1,0,,56.5,267.0,1,5,q2,26-35,medium,2_to_3,0.12987012987012986,0.07382928113594683,0.23333333333333334,0.10858072387149248,0.016129032258064516,0.0,0.06334997338814763,0.05429036193574624
39.0,blue-collar,married,secondary,no,1042,yes,no,missing,8,58,2,0,missing,no,0,0,1,1,0,,521.0,29.0,1,5,q2,36-50,high,2_to_3,0.2727272727272727,0.08226354111815228,0.23333333333333334,0.011793411956079707,0.016129032258064516,0.0,0.06761245801750876,0.0058967059780398534
44.0,services,divorced,secondary,no,240,yes,no,missing,8,155,2,0,missing,no,0,0,1,1,0,,120.0,77.5,1,5,q2,36-50,medium,2_to_3,0.33766233766233766,0.07498229622501044,0.23333333333333334,0.031516876779178526,0.016129032258064516,0.0,0.06393268119000863,0.015758438389589263
39.0,services,single,secondary,no,-244,yes,no,missing,8,152,2,0,missing,no,0,0,1,1,0,,-122.0,76.0,1,5,q2,36-50,low,2_to_3,0.2727272727272727,0.07058812848401214,0.23333333333333334,0.03090687271248475,0.016129032258064516,0.0,0.06171196799236515,0.015453436356242375
30.0,blue-collar,married,primary,no,70,yes,yes,missing,8,461,3,0,missing,no,0,0,1,1,0,,23.333333333333332,153.66666666666666,1,5,q2,26-35,low,2_to_3,0.15584415584415584,0.07343889020027963,0.23333333333333334,0.09373729158194388,0.03225806451612903,0.0,0.06304561944439346,0.03124576386064796
35.0,blue-collar,married,secondary,no,-339,yes,no,missing,8,389,2,0,missing,no,0,0,1,1,0,,-169.5,194.5,1,5,q2,26-35,low,2_to_3,0.22077922077922077,0.06972563688195668,0.23333333333333334,0.07909719398129321,0.016129032258064516,0.0,0.061276084203571494,0.039548596990646605
31.0,management,married,tertiary,no,59,yes,no,missing,8,314,3,0,missing,no,0,0,1,1,0,,19.666666666666668,104.66666666666667,1,5,q2,26-35,low,2_to_3,0.16883116883116883,0.07333902275162058,0.23333333333333334,0.06384709231394876,0.03225806451612903,0.0,0.06301197227473221,0.02128236410464959
47.0,management,married,primary,no,1222,yes,no,missing,8,28,3,0,missing,no,0,0,1,1,0,,407.3333333333333,9.333333333333334,1,5,q2,36-50,high,2_to_3,0.37662337662337664,0.08389773573257313,0.23333333333333334,0.0056933712891419274,0.03225806451612903,0.0,0.06656939575800955,0.0018977904297139759
26.0,student,single,secondary,no,-41,yes,no,missing,8,229,2,0,missing,no,0,1,1,1,0,,-20.5,114.5,1,5,q2,26-35,low,2_to_3,0.1038961038961039,0.0724311368547201,0.23333333333333334,0.04656364375762505,0.016129032258064516,0.0,0.06264338282526107,0.023281821878812524
25.0,blue-collar,single,secondary,no,0,yes,no,missing,8,30,2,0,missing,no,0,0,1,1,0,,0.0,15.0,1,5,q2,18-25,low,2_to_3,0.09090909090909091,0.07280337007244929,0.23333333333333334,0.0061000406669377795,0.016129032258064516,0.0,0.0628315010920036,0.0030500203334688897
42.0,management,married,tertiary,no,6,yes,no,missing,8,103,4,0,missing,no,0,0,1,1,0,,1.5,25.75,1,5,q2,36-50,low,4_to_6,0.3116883116883117,0.07285784322626332,0.23333333333333334,0.020943472956486377,0.04838709677419355,0.0,0.06284526584322866,0.005235868239121594
30.0,blue-collar,married,primary,no,4,yes,no,missing,8,32,2,0,missing,no,0,0,1,1,0,,2.0,16.0,1,5,q2,26-35,low,2_to_3,0.15584415584415584,0.07283968550832531,0.23333333333333334,0.0065067100447336315,0.016129032258064516,0.0,0.06284985409363701,0.0032533550223668157
28.0,services,married,secondary,no,20,yes,yes,missing,8,252,2,0,missing,no,0,0,1,1,0,,10.0,126.0,1,5,q2,26-35,low,2_to_3,0.12987012987012986,0.07298494725182939,0.23333333333333334,0.05124034160227735,0.016129032258064516,0.0,0.06292326610017068,0.025620170801138674
46.0,admin.,divorced,tertiary,no,846,yes,no,missing,8,369,2,0,missing,no,0,0,1,1,0,,423.0,184.5,1,5,q2,36-50,high,2_to_3,0.36363636363636365,0.08048408476022734,0.23333333333333334,0.07503050020333468,0.016129032258064516,0.0,0.06671316093747133,0.03751525010166734
43.0,blue-collar,divorced,secondary,no,338,yes,no,missing,8,116,1,0,missing,no,0,0,1,1,0,,338.0,116.0,1,5,q2,36-50,medium,1_contact,0.3246753246753247,0.0758720244039729,0.23333333333333334,0.023586823912159414,0.0,0.0,0.0659331583680511,0.023586823912159414
38.0,technician,married,secondary,no,90,yes,yes,missing,8,20,2,0,missing,no,0,1,1,1,0,,45.0,10.0,1,5,q2,36-50,medium,2_to_3,0.2597402597402597,0.07362046737965973,0.23333333333333334,0.004066693777958519,0.016129032258064516,0.0,0.06324444362875549,0.0020333468889792597
31.0,blue-collar,married,primary,no,406,yes,no,missing,8,31,1,0,missing,no,0,0,1,1,0,,406.0,31.0,1,5,q2,26-35,medium,1_contact,0.16883116883116883,0.07648938681386523,0.23333333333333334,0.0063033753558357055,0.0,0.0,0.06655716042358728,0.0063033753558357055
29.0,services,single,secondary,no,2,no,no,missing,8,190,1,0,missing,no,0,0,1,1,0,,2.0,190.0,0,5,q2,26-35,low,1_contact,0.14285714285714285,0.07282152779038731,0.23333333333333334,0.03863359089060594,0.0,0.0,0.06284985409363701,0.03863359089060594
34.0,services,married,secondary,no,2211,no,no,missing,8,149,1,0,missing,no,0,0,1,1,0,,2211.0,149.0,0,5,q2,26-35,very_high,1_contact,0.2077922077922078,0.09287672725291886,0.23333333333333334,0.03029686864579097,0.0,0.0,0.08312074439774625,0.03029686864579097
40.0,blue-collar,married,primary,no,87,yes,no,missing,8,210,1,0,missing,no,0,0,1,1,0,,87.0,210.0,1,5,q2,36-50,medium,1_contact,0.2857142857142857,0.07359323080275271,0.23333333333333334,0.04270028466856446,0.0,0.0,0.06362985666305725,0.04270028466856446
30.0,technician,single,tertiary,no,178,yes,no,missing,8,234,1,0,missing,no,0,0,1,1,0,,178.0,234.0,1,5,q2,26-35,medium,1_contact,0.15584415584415584,0.07441940696893215,0.23333333333333334,0.04758031720211468,0.0,0.0,0.06446491823737772,0.04758031720211468
44.0,technician,married,secondary,no,185,yes,yes,missing,8,63,1,0,missing,no,0,1,1,1,0,,185.0,63.0,1,5,q2,36-50,medium,1_contact,0.33766233766233766,0.07448295898171518,0.23333333333333334,0.012810085400569337,0.0,0.0,0.06452915374309469,0.012810085400569337
38.0,blue-collar,married,secondary,no,-210,yes,no,missing,8,21,1,0,missing,no,0,0,1,1,0,,-210.0,21.0,1,5,q2,36-50,low,1_contact,0.2597402597402597,0.0708968096889583,0.23333333333333334,0.004270028466856445,0.0,0.0,0.0609044359204948,0.004270028466856445
43.0,management,divorced,tertiary,no,388,yes,no,missing,8,2087,2,0,missing,yes,0,0,1,1,0,,194.0,1043.5,1,5,q2,36-50,medium,2_to_3,0.3246753246753247,0.07632596735242314,0.23333333333333334,0.42435949572997156,0.016129032258064516,0.0,0.06461174225044505,0.21217974786498578
32.0,blue-collar,married,secondary,no,1,yes,no,missing,8,102,1,0,missing,no,0,0,1,1,0,,1.0,102.0,1,5,q2,26-35,low,1_contact,0.18181818181818182,0.0728124489314183,0.23333333333333334,0.02074013826758845,0.0,0.0,0.0628406775928203,0.02074013826758845
33.0,management,married,secondary,yes,879,yes,no,missing,8,245,1,0,missing,no,0,0,1,1,0,,879.0,245.0,1,5,q2,26-35,high,1_contact,0.19480519480519481,0.0807836871062045,0.23333333333333334,0.049816998779991864,0.0,0.0,0.07089764530989043,0.049816998779991864
39.0,blue-collar,married,secondary,no,214,yes,no,missing,8,190,1,0,missing,no,0,0,1,1,0,,214.0,190.0,1,5,q2,36-50,medium,1_contact,0.2727272727272727,0.07474624589181632,0.23333333333333334,0.03863359089060594,0.0,0.0,0.06479527226677924,0.03863359089060594
40.0,technician,married,secondary,no,698,yes,no,missing,8,223,2,0,missing,no,0,1,1,1,0,,349.0,111.5,1,5,q2,36-50,high,2_to_3,0.2857142857142857,0.07914041363281463,0.23333333333333334,0.045343635624237495,0.016129032258064516,0.0,0.06603409987703489,0.022671817812118748
34.0,management,married,tertiary,no,1601,yes,no,missing,8,650,2,0,missing,no,0,0,1,1,0,,800.5,325.0,1,5,q2,26-35,very_high,2_to_3,0.2077922077922078,0.08733862328182594,0.23333333333333334,0.1321675477836519,0.016129032258064516,0.0,0.07017728999577881,0.06608377389182594
30.0,blue-collar,married,secondary,no,717,yes,no,missing,8,42,1,0,missing,no,0,0,1,1,0,,717.0,42.0,1,5,q2,26-35,high,1_contact,0.15584415584415584,0.07931291195322572,0.23333333333333334,0.00854005693371289,0.0,0.0,0.06941105217758364,0.00854005693371289
53.0,blue-collar,divorced,primary,no,255,yes,no,missing,8,206,2,0,missing,no,0,0,1,1,0,,127.5,103.0,1,5,q2,51-65,medium,2_to_3,0.45454545454545453,0.07511847910954551,0.23333333333333334,0.041886945912972755,0.016129032258064516,0.0,0.06400150494613394,0.020943472956486377
39.0,management,single,tertiary,no,375,yes,no,missing,8,66,2,0,missing,no,0,0,1,1,0,,187.5,33.0,1,5,q2,36-50,medium,2_to_3,0.2727272727272727,0.07620794218582609,0.23333333333333334,0.013420089467263115,0.016129032258064516,0.0,0.06455209499513645,0.0067100447336315575
46.0,blue-collar,married,primary,no,587,yes,no,missing,8,173,2,0,missing,no,0,0,0,1,0,,293.5,86.5,1,5,q2,36-50,high,2_to_3,0.36363636363636365,0.0781326602872551,0.23333333333333334,0.0351769011793412,0.016129032258064516,0.0,0.06552480408170756,0.0175884505896706
32.0,management,married,tertiary,no,644,yes,yes,missing,8,477,2,0,missing,no,0,0,1,1,0,,322.0,238.5,1,5,q2,26-35,high,2_to_3,0.18181818181818182,0.07865015524848837,0.23333333333333334,0.0969906466043107,0.016129032258064516,0.0,0.06578633435498375,0.04849532330215535
60.0,technician,married,secondary,no,0,yes,no,missing,8,77,1,0,missing,no,0,1,1,1,0,,0.0,77.0,1,5,q2,51-65,low,1_contact,0.5454545454545454,0.07280337007244929,0.23333333333333334,0.0156567710451403,0.0,0.0,0.0628315010920036,0.0156567710451403
40.0,management,single,tertiary,no,-275,yes,no,missing,8,219,2,0,missing,no,0,0,1,1,0,,-137.5,109.5,1,5,q2,36-50,low,2_to_3,0.2857142857142857,0.07030668385597298,0.23333333333333334,0.04453029686864579,0.016129032258064516,0.0,0.061569732229706166,0.022265148434322896
47.0,blue-collar,married,secondary,no,116,yes,no,missing,8,376,2,0,missing,no,0,0,1,1,0,,58.0,188.0,1,5,q2,36-50,medium,2_to_3,0.37662337662337664,0.07385651771285384,0.23333333333333334,0.07645384302562017,0.016129032258064516,0.0,0.0633637381393727,0.03822692151281008
25.0,entrepreneur,married,tertiary,no,37,yes,yes,missing,8,453,2,0,missing,no,0,0,1,1,0,,18.5,226.5,1,5,q2,18-25,low,2_to_3,0.09090909090909091,0.07313928785430247,0.23333333333333334,0.09211061407076047,0.016129032258064516,0.0,0.0630012663571127,0.04605530703538024
44.0,blue-collar,married,primary,no,753,yes,no,missing,8,151,2,0,missing,no,0,0,1,1,0,,376.5,75.5,1,5,q2,36-50,high,2_to_3,0.33766233766233766,0.07963975087610989,0.23333333333333334,0.030703538023586822,0.016129032258064516,0.0,0.06628645364949437,0.015351769011793411
38.0,blue-collar,single,primary,no,162,yes,no,missing,8,200,2,0,missing,no,0,0,1,1,0,,81.0,100.0,1,5,q2,36-50,medium,2_to_3,0.2597402597402597,0.07427414522542806,0.23333333333333334,0.040666937779585195,0.016129032258064516,0.0,0.06357479765815699,0.020333468889792598
45.0,admin.,divorced,secondary,no,984,yes,no,missing,8,298,5,0,missing,no,0,0,1,1,0,,196.8,59.6,1,5,q2,36-50,high,4_to_6,0.35064935064935066,0.08173696729794999,0.23333333333333334,0.06059373729158194,0.06451612903225806,0.0,0.06463743645273184,0.01211874745831639
34.0,blue-collar,married,secondary,no,199,yes,no,missing,8,627,3,0,missing,no,0,0,0,1,0,,66.33333333333333,209.0,1,5,q2,26-35,medium,2_to_3,0.2077922077922078,0.07461006300728125,0.23333333333333334,0.1274908499389996,0.03225806451612903,0.0,0.06344020897951193,0.042496949979666535
36.0,services,divorced,secondary,no,241,yes,no,missing,8,133,1,0,missing,no,0,0,1,1,0,,241.0,133.0,1,5,q2,36-50,medium,1_contact,0.23376623376623376,0.07499137508397945,0.23333333333333334,0.027043513623424158,0.0,0.0,0.06504303778883036,0.027043513623424158
30.0,blue-collar,single,secondary,no,648,yes,yes,missing,8,287,1,0,missing,no,0,0,1,1,0,,648.0,287.0,1,5,q2,26-35,high,1_contact,0.15584415584415584,0.07868647068436439,0.23333333333333334,0.05835705571370476,0.0,0.0,0.06877787362123075,0.05835705571370476
35.0,blue-collar,single,secondary,no,907,yes,yes,missing,8,242,1,0,missing,no,0,0,1,1,0,,907.0,242.0,1,5,q2,26-35,high,1_contact,0.22077922077922077,0.08103789515733663,0.23333333333333334,0.04920699471329809,0.0,0.0,0.07115458733275827,0.04920699471329809
39.0,unemployed,divorced,secondary,no,6322,no,no,missing,8,184,1,0,missing,no,0,0,1,1,0,,6322.0,184.0,0,5,q2,36-50,very_high,1_contact,0.2727272727272727,0.1301999164744975,0.23333333333333334,0.03741358275721838,0.0,0.0,0.12084533925523519,0.03741358275721838
46.0,blue-collar,married,secondary,no,125,yes,yes,missing,8,119,2,0,missing,no,0,0,1,1,0,,62.5,59.5,1,5,q2,36-50,medium,2_to_3,0.36363636363636365,0.0739382274435749,0.23333333333333334,0.024196827978853194,0.016129032258064516,0.0,0.06340503239304789,0.012098413989426597
36.0,self-employed,married,primary,no,90,yes,no,missing,8,403,2,0,missing,no,0,0,1,1,0,,45.0,201.5,1,5,q2,36-50,medium,2_to_3,0.23376623376623376,0.07362046737965973,0.23333333333333334,0.08194387962586418,0.016129032258064516,0.0,0.06324444362875549,0.04097193981293209
22.0,technician,single,secondary,no,54,yes,yes,missing,8,626,6,0,missing,no,0,0,1,1,0,,9.0,104.33333333333333,1,5,q2,18-25,low,4_to_6,0.05194805194805195,0.07329362845677555,0.23333333333333334,0.12728751525010168,0.08064516129032258,0.0,0.06291408959935398,0.021214585875016942
26.0,blue-collar,single,secondary,no,-132,no,no,missing,8,12,1,0,missing,no,0,0,1,1,0,,-132.0,12.0,0,5,q2,26-35,low,1_contact,0.1038961038961039,0.07160496068854066,0.23333333333333334,0.0024400162667751117,0.0,0.0,0.06162020298419806,0.0024400162667751117
48.0,admin.,divorced,secondary,no,267,no,no,missing,8,266,1,0,missing,no,0,0,1,1,0,,267.0,266.0,0,5,q2,36-50,medium,1_contact,0.38961038961038963,0.07522742541717357,0.23333333333333334,0.054087027246848315,0.0,0.0,0.06528162681006479,0.054087027246848315
32.0,blue-collar,married,primary,no,289,yes,no,missing,8,23,4,0,missing,no,0,0,1,1,0,,72.25,5.75,1,5,q2,26-35,medium,4_to_6,0.18181818181818182,0.07542716031449168,0.23333333333333334,0.004676697844652297,0.04838709677419355,0.0,0.06349450327601079,0.0011691744611630743
58.0,self-employed,divorced,secondary,no,613,yes,no,missing,8,154,2,0,missing,no,0,0,1,1,0,,306.5,77.0,1,5,q2,51-65,high,2_to_3,0.5194805194805194,0.07836871062044923,0.23333333333333334,0.0313135420902806,0.016129032258064516,0.0,0.06564409859232477,0.0156567710451403
57.0,entrepreneur,married,secondary,no,618,yes,no,missing,8,10,7,0,missing,no,0,1,1,1,0,,88.28571428571429,1.4285714285714286,1,5,q2,51-65,high,7_plus,0.5064935064935064,0.07841410491529424,0.23333333333333334,0.0020333468889792597,0.0967741935483871,0.0,0.06364165502125016,0.0002904781269970371
53.0,management,married,tertiary,no,1786,yes,no,missing,8,66,2,0,missing,no,0,0,1,1,0,,893.0,33.0,1,5,q2,51-65,very_high,2_to_3,0.45454545454545453,0.08901821219109182,0.23333333333333334,0.013420089467263115,0.016129032258064516,0.0,0.07102611632132436,0.0067100447336315575
29.0,management,divorced,tertiary,no,607,yes,yes,missing,8,240,3,0,missing,no,0,0,1,1,0,,202.33333333333334,80.0,1,5,q2,26-35,high,2_to_3,0.14285714285714285,0.0783142374666352,0.23333333333333334,0.048800325335502236,0.03225806451612903,0.0,0.0646882130905843,0.016266775111834077
34.0,services,married,secondary,no,586,yes,yes,missing,8,224,2,0,missing,no,0,0,1,1,0,,293.0,112.0,1,5,q2,26-35,high,2_to_3,0.2077922077922078,0.0781235814282861,0.23333333333333334,0.04554697031313542,0.016129032258064516,0.0,0.0655202158312992,0.02277348515656771
32.0,services,single,secondary,no,459,yes,no,missing,8,202,2,0,missing,no,0,0,1,1,0,,229.5,101.0,1,5,q2,26-35,high,2_to_3,0.18181818181818182,0.07697056633922249,0.23333333333333334,0.04107360715738105,0.016129032258064516,0.0,0.06493750802943822,0.020536803578690525
55.0,entrepreneur,married,primary,no,298,yes,no,missing,8,144,3,0,missing,no,0,0,1,1,0,,99.33333333333333,48.0,1,5,q2,51-65,medium,2_to_3,0.4805194805194805,0.07550887004521271,0.23333333333333334,0.029280195201301342,0.03225806451612903,0.0,0.0637430335064633,0.009760065067100447
50.0,blue-collar,divorced,primary,no,134,no,no,missing,8,263,2,0,missing,no,0,0,1,1,0,,67.0,131.5,0,5,q2,36-50,medium,2_to_3,0.4155844155844156,0.07401993717429593,0.23333333333333334,0.053477023180154536,0.016129032258064516,0.0,0.06344632664672308,0.026738511590077268
43.0,blue-collar,married,primary,no,34,yes,no,missing,8,543,3,0,missing,no,0,0,1,1,0,,11.333333333333334,181.0,1,5,q2,36-50,low,2_to_3,0.3246753246753247,0.07311205127739545,0.23333333333333334,0.11041073607157381,0.03225806451612903,0.0,0.06293550143459296,0.036803578690524606
44.0,services,single,secondary,no,1378,yes,no,missing,8,257,2,0,missing,no,0,0,1,1,0,,689.0,128.5,1,5,q2,36-50,high,2_to_3,0.33766233766233766,0.08531403773173787,0.23333333333333334,0.052257015046766976,0.016129032258064516,0.0,0.0691541101547158,0.026128507523383488
27.0,blue-collar,married,tertiary,no,417,yes,yes,missing,8,237,2,0,missing,no,0,0,1,1,0,,208.5,118.5,1,5,q2,26-35,medium,2_to_3,0.11688311688311688,0.07658925426252429,0.23333333333333334,0.048190321268808456,0.016129032258064516,0.0,0.06474480151228733,0.024095160634404228
